symbol,datetime,headline,source,summary,url
TSLA,2025-03-07 11:30:00,ClearBridge Sustainability Leaders Strategy Q4 2024 Commentary,SeekingAlpha,The ClearBridge Sustainability Leaders Strategy underperformed its Russell 3000 Index benchmark in the fourth quarter. Click here to read the full commentary. ,https://finnhub.io/api/news?id=fb2e55384790705160d8b5760e9c05d28d5289a60ff0a20e24967029f1bff53d
TSLA,2025-03-07 11:04:00,Tesla Stock Is Slipping After Upgrade Adds $208 to Analyst’s Target Price,MarketWatch,Tesla Stock Is Slipping After Upgrade Adds $208 to Analyst’s Target Price,https://finnhub.io/api/news?id=6d3eba0e60b0395d528f8149b66ba48778b4707b5781335109fb3180437fad3a
TSLA,2025-03-07 09:28:05,Police investigating shooting at Oregon Tesla dealership,Finnhub,"Police in Oregon are investigating a shooting at a Tesla dealership, making it the latest instance of potential vandalism targeting the Elon Musk-owned automaker.At least three cars were damaged,...",https://finnhub.io/api/news?id=3a1f6e4047020808cbca79aaacddf761a3dccf2c83e5f853d08df310db22a37b
TSLA,2025-03-07 02:54:00,Fidelity Magellan Fund Q4 2024 Review,SeekingAlpha,"For the final quarter of 2024, the fund gained 1.08%, trailing the 2.41% advance of the benchmark S&P 500Â® index. Read more here.",https://finnhub.io/api/news?id=8bff7b12d667384fef403a8b91541138f8785e23af01847cf6ae1f7cd941c6ca
TSLA,2025-03-07 02:30:00,Tesla’s Fortunes Fall as Musk Rises in Trump World,DowJones,Tesla’s Fortunes Fall as Musk Rises in Trump World,https://finnhub.io/api/news?id=0fadd1efdaede7d48f7e4cd16b02ad76ec080ed9cf684fe7514de6e46225b727
TSLA,2025-03-07 00:26:46,Nasdaq confirms correction amid US trade policy uncertainty,Finnhub,"STORY: Trade jitters drove down U.S. stocks on Thursday, with the Dow dropping one percent, the S&P 500 shedding nearly 1.8% and the Nasdaq spiraling 2.6%, officially closing in correction territory....",https://finnhub.io/api/news?id=8d7d95ea05871bd5b6a8008dfc8e4f059508bdad5ef269de6e4e0defc04ee3a8
TSLA,2025-03-07 00:23:35,Tesla: The Crash Is Far From Over,SeekingAlpha,"Tesla's stock is down 40%, but is it still overvalued? Click here to find out why I rate TSLA stock a Strong Sell.",https://finnhub.io/api/news?id=95f712db4024bc2d82cbbb510ccbb3468165e2f54e3533b6640af0aff4383b83
TSLA,2025-03-06 23:09:08,TSLY: High Yield Likely To Sustain As Tesla Implied Volatility Increases,SeekingAlpha,The TSLY ETF has caught the attention of investors. Read how high implied volatility for Tesla stock could impact this ETF.,https://finnhub.io/api/news?id=9a6a61ff58fd74e324bed604e046fa2f878431b7ea47404ed2ada8dd249b27a4
TSLA,2025-03-06 20:59:24,Rivian: Cash And Investments Account For 61% Of Market Value,SeekingAlpha,"Rivian's Q4 2024 gross profit, strong balance sheet, and attractive valuation make it a compelling choice in the U.S. electric vehicle market. Read more here.",https://finnhub.io/api/news?id=9b250cf67ff34588e3cb323eba5115988e40bd92752aef7baf1209323e8f6b65
TSLA,2025-03-06 20:15:00,Fidelity Large Cap Stock Fund Q4 2024 Review,SeekingAlpha,"For the quarter, the fund gained 2.62%, versus 2.41% for the benchmark S&P 500Â® index. The top individual contributor versus the benchmark was a sizable overweight in Wells Fargo.",https://finnhub.io/api/news?id=3345fd736fb37852bd1ad49558b08b70e0aecaed76adefb164d0ac83576e7018
TSLA,2025-03-06 19:56:11,US agency blocks vote to repeal California EV rules,Finnhub,A U.S. government agency said on Thursday the Biden administration's approval of California's landmark plan to end the sale of gasoline-only vehicles by 2035 is not subject to review and potential...,https://finnhub.io/api/news?id=8e47e7798edcc03c232cf2b4484918c4cd49f01c1fe64a1f2f0596cabe3ffa83
TSLA,2025-03-06 18:47:00,Fidelity Fund Q4 2024 Review,SeekingAlpha,"For the three months ending December 31, 2024, the fund's Retail Class shares gained 1.53%, versus the 2.41% result of the benchmark S&P 500Â® index. Read more here.",https://finnhub.io/api/news?id=f6c7965a57a378b7c3260bdbdf6042c90eb3e91682e79297f7fef9b0c870fcc9
TSLA,2025-03-06 18:19:23,Tesla Collapse Of The Ages: Growing Credibility Issues Can No Longer Be Ignored,SeekingAlpha,Teslaâs high valuation is deeply tied to Elon Muskâs bold promises and visionary narratives. See what's contributing to declining consumer confidence and sales.,https://finnhub.io/api/news?id=9561f3a76f5e69f14b5cd8efbb5d8d0a5643bb44af8bbe4d2d9be2c925539f4c
TSLA,2025-03-06 16:59:17,"Tesla: EVs Still Take The Wheel Over Robotaxis And Humanoids, Downgrade",SeekingAlpha,"Tesla, Inc.'s EV sales struggle in Europe & China as rivals gain ground. Click for my updated look at TSLA stock and why I am downgrading it.",https://finnhub.io/api/news?id=8757fbf095b6e5d9a902429e1624c974e63d1d5b8639cae314a56e5046f5fc53
TSLA,2025-03-06 15:30:00,Large cryptocurrencies mixed as Cardano falls,MarketWatch,Large cryptocurrencies mixed as Cardano falls,https://finnhub.io/api/news?id=8d7502edf0f4c0f4a9c1e143782b56f0d9666e1846c4baa6ba6ef011d28f228a
TSLA,2025-03-06 15:09:00,Fidelity Dividend Growth Fund Q4 2024 Review,SeekingAlpha,"For the fourth quarter, FidelityÂ® Dividend Growth Fund's Retail Class shares gained 1.84%, trailing the 2.41% advance of the benchmark S&P 500Â® index. Read more here.",https://finnhub.io/api/news?id=6b095024f76bcbbfc3fa70304765d117d63856d7d7f08eea3f2fa133c1611356
TSLA,2025-03-06 14:48:00,Tesla Stock Drops.  Why This Analyst Just Issued a Warning.,MarketWatch,Tesla Stock Drops.  Why This Analyst Just Issued a Warning.,https://finnhub.io/api/news?id=0fb607f16238b2a1a3e0ff4e2458f31a47ff43375a3a86cd6d0092a39fb5d848
TSLA,2025-03-06 14:30:36,"Dow Jones Futures Slide 470 Points As Tariff Woes Resurface; Nvidia, Tesla Sell Off",DowJones,"Dow Jones Futures Slide 470 Points As Tariff Woes Resurface; Nvidia, Tesla Sell Off",https://finnhub.io/api/news?id=c7dc3942f9a161aacc918c405026f8214785656d393553bb22b816c8b5267089
TSLA,2025-03-06 14:32:00,"These Stocks Are Moving the Most Today: Marvell, Nvidia, Broadcom, MongoDB, GM, Tesla, Macy’s, and More",MarketWatch,"These Stocks Are Moving the Most Today: Marvell, Nvidia, Broadcom, MongoDB, GM, Tesla, Macy’s, and More",https://finnhub.io/api/news?id=1b8278a4569c5b2410cd9789fc8d08ded18fe07c48471e8257c691ea428971c3
TSLA,2025-03-06 14:30:00,"Tesla: Finally, The Turning Point May Be Here (Rating Upgrade)",SeekingAlpha,"Tesla stock plunges into a bear market, but rising opportunities in robotaxis and normalized valuation offer a compelling buy.",https://finnhub.io/api/news?id=64323a78f328c0e13ff94896c1afca087b86986bc8093f6c490e38f25a3f8ad1
TSLA,2025-03-06 14:11:36,"Layoffs Surge Thanks To Musk, DOGE; S&P 500, Tesla Fall (Live Coverage)",DowJones,"Layoffs Surge Thanks To Musk, DOGE; S&P 500, Tesla Fall (Live Coverage)",https://finnhub.io/api/news?id=78edb2879d927a0d18876d03a4529c14d5c3bbd63d7b3932c43eb0497d5cdec8
TSLA,2025-03-06 12:25:24,Tesla And The EV Market: How Financial Performance Shapes The Future,SeekingAlpha,"Tesla's current market valuation assumes perfect execution of strategic plans, creating significant risks. Read why I rate TSLA stock a Hold now.",https://finnhub.io/api/news?id=a248194ad3aaa286ff5da654751df3f01feaee76950ce9a1f8d88294c9fa5621
TSLA,2025-03-06 10:20:00,This analyst says Tesla deliveries will be 16% below expectations. Musk is part of the problem.,MarketWatch,This analyst says Tesla deliveries will be 16% below expectations. Musk is part of the problem.,https://finnhub.io/api/news?id=7ecc635f7ed74368b7bb30c984344a8aa9db69699c996afc95b24544a0b640ef
TSLA,2025-03-06 10:20:00,Baron Funds Q4 2024 Letter From Ron Baron,SeekingAlpha,"Since their respective inceptions, 16 of 19 Baron mutual funds, representing 96.4% of Baron Fundsâ AUM, have outperformed their primary benchmarks. Read more here.",https://finnhub.io/api/news?id=0ddd46730b3f9e92cec5553d92b1feaa026ba9b38ebcfbc3fe84b0e308ccf117
TSLA,2025-03-06 07:30:33,Tesla: February Numbers Continue To Be Frightful,SeekingAlpha,"Tesla is facing big headwinds in international business, which contributed over 50% of total sales in the recent fiscal year. Read why TSLA stock is a Sell.",https://finnhub.io/api/news?id=fe953ff62c0d804e8d19be0ec5cad3a6d55aebaf360952ee9728449755384fc8
TSLA,2025-03-06 06:52:05,MUSK REBELLION Is it bad ...,Finnhub,"MUSK REBELLION Is it bad lighting or has that Tesla turned into a Toyota? Owners of Elon Musk's cars have been rebranding their vehicles to turn them into Toyotas, Hondas, Mazdas, Audis and - well -...",https://finnhub.io/api/news?id=ee639540dd4009adde117cf2fd8db781fc0eaaf689f87b9b35afcbe96e267ee7
TSLA,2025-03-06 00:30:00,CDT Insider Sentiment February 2025: Tariff Paralysis,SeekingAlpha,"President Trump promised a radical approach to trade policy during his campaign, and he has delivered.",https://finnhub.io/api/news?id=69ff694d689b049731aa118c0b989ab7cde04b689c493e267b2c6c81a2b3bbd8
TSLA,2025-03-05 23:53:41,"Tesla to build new megafactory in Texas, Electrek reports",Finnhub,"Tesla is going to build a new megafactory near Houston to operate a battery storage facility, Electrek reported on Wednesday, citing a tax abatement agreement with Waller County in Texas. ...",https://finnhub.io/api/news?id=47aac2046f3aa8eb39f85e81dbb630d3b5b3d3d626823004bf0321554d978e93
TSLA,2025-03-05 23:20:00,Trump’s tariffs worry companies. Here’s what they’re saying about the uncertainty.,MarketWatch,Trump’s tariffs worry companies. Here’s what they’re saying about the uncertainty.,https://finnhub.io/api/news?id=fc48751279cf9d523178fd0e7ad790c0157f79ced260ed8c5c5200ca0d6a8f1e
TSLA,2025-03-05 23:00:28,Should You Buy The Tesla Dip?,SeekingAlpha,Tesla shares are the cheapest theyâve been in months after Donald Trumpâs latest tariff moves triggered a broad market sell-off. Is it worth buying the dip?,https://finnhub.io/api/news?id=bc013d5372de2aa815c66c2a6bf471d29d807f501c94e1bd1b10b9f1f47da312
TSLA,2025-03-05 18:28:00,The Global Growth Engine: 2025 And Beyond,SeekingAlpha,"Going into 2025, the PGM remains strong, with the potential for other regions to start closing the gap with the United States. Click to read.",https://finnhub.io/api/news?id=a9b384deb1ae51345c2d590cb8c406263c38ddf744b4c758a3ea58e7e0daed9e
TSLA,2025-03-05 18:04:00,"These Stocks Are Moving the Most Today: GM, CrowdStrike, Tesla, Moderna, Abercrombie, Huntington Ingalls, Palantir, and More",MarketWatch,"These Stocks Are Moving the Most Today: GM, CrowdStrike, Tesla, Moderna, Abercrombie, Huntington Ingalls, Palantir, and More",https://finnhub.io/api/news?id=f63dfcc88a2d5d97067cb76cba66c508551b2fb563f6ef1e00465040c505f2a2
TSLA,2025-03-05 17:22:00,3 Reasons Tesla Stock Was Up and 1 Reason It Gave Up Gains,MarketWatch,3 Reasons Tesla Stock Was Up and 1 Reason It Gave Up Gains,https://finnhub.io/api/news?id=ded488868cbb13f03e72b959f123b80e3a669b08e702ffdf49d2f8500ebd9857
TSLA,2025-03-05 16:56:11,Tesla: Emotional Selling And Cyclical Headwinds Have Opened A Value Gap,SeekingAlpha,"Tesla, Inc.'s stock may be oversold, its growth potential, and risks like trade tensions and sentiment shifts. Click here to find out why TSLA stock is a Buy.",https://finnhub.io/api/news?id=3679664c53e21d6e75f0b46cb6b263e5da6b6921414bbe1797cadcf471ce3fd7
TSLA,2025-03-05 15:54:40,Nvidia's CEO Said The 'Robotics Era' Is Coming. This Company Looks To Lead It.,DowJones,Nvidia's CEO Said The 'Robotics Era' Is Coming. This Company Looks To Lead It.,https://finnhub.io/api/news?id=473bae6f0fd92368f266e1cca74ce1cca09db014c2d18e3096835ff5f15ac93e
TSLA,2025-03-05 15:30:00,Large cryptocurrencies mixed as Solana falls,MarketWatch,Large cryptocurrencies mixed as Solana falls,https://finnhub.io/api/news?id=0ea5a68e3e42edb07e265b65750d6bb85cb758720baeba25879f98424e51a43c
TSLA,2025-03-05 15:29:00,Trump Tariffs Will Cause Lasting Economic Damage. Why Stock Markets Should Worry and 5 Other Things to Know Today.,MarketWatch,Trump Tariffs Will Cause Lasting Economic Damage. Why Stock Markets Should Worry and 5 Other Things to Know Today.,https://finnhub.io/api/news?id=0185e054480b833d747e5123e57ce9ff9df0ded4cbfbaa6fe0bb75610c531e2c
TSLA,2025-03-05 15:28:24,Dow Jones Falls On Surprise Jobs Data; CrowdStrike Plunges On Earnings,DowJones,Dow Jones Falls On Surprise Jobs Data; CrowdStrike Plunges On Earnings,https://finnhub.io/api/news?id=6a649704366c78ec1d4508c6493770bdc01169ae1d34820153cf5e1ab9744d7b
TSLA,2025-03-05 14:55:36,EV Company News For The Month Of February 2025,SeekingAlpha,Global EV sales soar in January 2025 with record growth. Click here for a full overview of EV company news.,https://finnhub.io/api/news?id=de64221a156f1562a53518df504aa68b25efac6dcd2b7fab80211d2519b7bbdd
TSLA,2025-03-05 14:17:20,Trump Whiplashes U.S. Auto Stocks With Tariffs; Latest Tax Policy Proposal,DowJones,Trump Whiplashes U.S. Auto Stocks With Tariffs; Latest Tax Policy Proposal,https://finnhub.io/api/news?id=2b0190f56c8233859c9e2ac7896b3673d84027994d2ca403e5ce5f00f0e61d6a
TSLA,2025-03-05 14:12:00,Tesla has another bad month in Germany as sales tumble 76%,MarketWatch,Tesla has another bad month in Germany as sales tumble 76%,https://finnhub.io/api/news?id=00507e435af3be18e4453e2f7ba8f086a45c9d4595879e47bf0e102cd610c12d
TSLA,2025-03-05 12:41:08,Tesla's German car sales continue their decline in February,Finnhub,"Tesla saw its sales volume in Germany decline by more than three quarters in February, according to the German road traffic agency KBA, even though sales of electric vehicles picked up overall. ...",https://finnhub.io/api/news?id=c42c05296f07d4c5340b47308e1511a2e0c425344ee50951fb7ec8cebfb6cc89
TSLA,2025-03-05 06:50:09,"Tesla offers $1,100 insurance subsidy for Model 3 purchases in China",Finnhub,"U.S. automaker Tesla announced Wednesday that it would offer an 8,000 yuan insurance subsidy for purchases of Model 3 vehicles in China until March 17. ...",https://finnhub.io/api/news?id=1eac9cdc3ded98cfc8e40e9827e3dc8a6645f3666d169aecd9cc36079c744952
TSLA,2025-03-05 05:27:55,Demographic Trends Shaping REIT Portfolio Construction,SeekingAlpha,Demographic shifts like aging populations & migration trends shape REIT performance. Explore strategies and sector highlights for smarter investments.,https://finnhub.io/api/news?id=421f3ad5856583d99bd437bf43fd5241c1607125c34ff21376bfd960de12a0d2
TSLA,2025-03-05 01:33:41,Tracking Dan Loeb's Third Point Portfolio - Q4 2024 Update,SeekingAlpha,"Dan Loeb's Third Point 13F reveals portfolio shifts, new stakes, and top holdings. Portfolio value slightly increased to $7.44B. Read more on the portfolio here.",https://finnhub.io/api/news?id=b6232238b38664ce77ea09c0dbeb498e61c44a3bef5e48ec33e8e089231359b5
TSLA,2025-03-04 23:27:30,Tesla: Elon Musk Is Creating A Reputational Problem,SeekingAlpha,"Declining global sales, tariffs, competition, and Elon Musk's political stance are impacting Tesla, Inc.'s market position and prospects. Click for my TSLA update.",https://finnhub.io/api/news?id=6835bf5f48fd5750c9d24b532c04eb8f9462bac90792ab0cf611dfab238eafb1
TSLA,2025-03-04 20:43:07,Investigators: Fire at Massachusetts Tesla charging station likely arson,Finnhub,"A fire set at a Tesla electric vehicle charging station in eastern Massachusetts was believed to have been set intentionally, according to investigators.On Monday, police and fire units responded to...",https://finnhub.io/api/news?id=ea472df30107b03a2b578aeba26ae0834bb3c5dffe96e768b1d0863b3776a9b3
TSLA,2025-03-04 19:42:49,Tesla's stock set to close below its 200-DMA for first time in 7 months,MarketWatch,Tesla's stock set to close below its 200-DMA for first time in 7 months,https://finnhub.io/api/news?id=bcfad3d5af518f3a4e0a0a218f2b84f85fde7b21a57f6e726ed7057b33eb2d85
TSLA,2025-03-04 19:28:00,China Hits Back After Latest U.S. Tariffs—but Softly,MarketWatch,China Hits Back After Latest U.S. Tariffs—but Softly,https://finnhub.io/api/news?id=40cb589284507495195e7c4294815b8734d36eb0f80920e8bb11643103726bde
TSLA,2025-03-04 19:15:55,"Nvidia: My Price Target 'Triggered', So I've Started To Buy The Dip (Upgrade)",SeekingAlpha,"This investor is bullish on this Nvidia Corporation post-pullback, leveraging PEG ratios, LLMs growth, and the growth of AI. Click to read why NVDA is a Buy.",https://finnhub.io/api/news?id=4bd45831e3388ed83d57d8b6a85b0d6a246cd7576e2ec9d22b23d3e0d63660dd
TSLA,2025-03-04 18:47:00,Ill-Timed Tesla Short Selling Strategy Could Cost UBS $95 Million,MarketWatch,Ill-Timed Tesla Short Selling Strategy Could Cost UBS $95 Million,https://finnhub.io/api/news?id=930e4e0ffef269b61a1c6f02b413163afd4d815c4f0f2fc0b3f4998328757976
TSLA,2025-03-04 18:34:00,Wall Street Lunch: Bye-Bye Bro Bubble,SeekingAlpha,"The âBro Bubbleâ has popped. Stocks have now wiped out all the gains since Election Day.
As tariffs go into effect, the trade war escalation is weighing heavily on global growth expectation.",https://finnhub.io/api/news?id=919599324a5cff98dea6e20492242384b1f50c0910b5dabf7379d89b186622ca
TSLA,2025-03-04 17:50:41,"Stock Market Today: Losses Continue On Dow Jones, Nasdaq As Tariffs Weigh On Investors; Robinhood Joins Tesla In Sell-Off (Live Coverage)",DowJones,"Stock Market Today: Losses Continue On Dow Jones, Nasdaq As Tariffs Weigh On Investors; Robinhood Joins Tesla In Sell-Off (Live Coverage)",https://finnhub.io/api/news?id=1238596266b878e173a2154e9f3127b28369426f2df4bc51354ccd8d09ce95b3
TSLA,2025-03-04 17:34:00,Tesla faces ‘slower growth and rising risk’ among increasing reasons to worry,MarketWatch,Tesla faces ‘slower growth and rising risk’ among increasing reasons to worry,https://finnhub.io/api/news?id=e27e4447340a0876ae9ec1afd30080b724d0b2d594f12f8a5db6dd12e5cb651a
TSLA,2025-03-04 17:10:40,Big Tech ETF deepens losses as tariff worries pressure U.S. stock market,MarketWatch,Big Tech ETF deepens losses as tariff worries pressure U.S. stock market,https://finnhub.io/api/news?id=1e341f2e48dcde6b70f15ea53183e3982c238f2d9d01fa154145e981ebf9aa00
TSLA,2025-03-04 16:25:00,Wallbox Has an Answer for Tough Times in EV Charging,MarketWatch,Wallbox Has an Answer for Tough Times in EV Charging,https://finnhub.io/api/news?id=ac061dfb361e5a6e9385d8100bcf41ba023a71ac2767265083d087907f051d61
TSLA,2025-03-04 15:30:00,Most big cryptocurrencies fall as Sui tumbles,MarketWatch,Most big cryptocurrencies fall as Sui tumbles,https://finnhub.io/api/news?id=e1a98dd62c60f93643fcbbee1c722506664f01eed42355a0fbe521c7895d5d07
TSLA,2025-03-04 15:22:41,Tesla Stock Could Close Below This Key Level For The First Time In Seven Months,DowJones,Tesla Stock Could Close Below This Key Level For The First Time In Seven Months,https://finnhub.io/api/news?id=36c146141b7ed8df22c7a0adf08be8b211ce0040b6ef28b735e843b6ffe096f6
TSLA,2025-03-04 15:21:17,"Dow Jones Slides 500 Points On Trump Tariffs; Nvidia, Tesla Sell Off",DowJones,"Dow Jones Slides 500 Points On Trump Tariffs; Nvidia, Tesla Sell Off",https://finnhub.io/api/news?id=1e82da8e240859837997cb656480d05445b97c10f867a8429ea02f4ce38c92b4
TSLA,2025-03-04 15:19:00,Why markets are missing risks of a Trump government shutdown,MarketWatch,Why markets are missing risks of a Trump government shutdown,https://finnhub.io/api/news?id=830e04f2f233f1ceab978ba3249447d1bcf0f51ca1999ae2a24fa18fa6a5a5c8
TSLA,2025-03-04 15:14:46,Musk rallies the far right in Europe. Tesla is paying the price,Finnhub,"For the past two months, tech billionaire Elon Musk has promoted Germany's far-right party in at least two dozen posts on his X platform, interviewed its leader, and told his 219 million followers it...",https://finnhub.io/api/news?id=607077db09989f5a3dd3fbd211106a34c03481bb4f8f6c69b69341e4465ab110
TSLA,2025-03-04 13:00:00,Tesla: Recent Dip Is A Prime Buying Opportunity,SeekingAlpha,"Despite a recent earnings miss and a 27% YTD dip, Tesla's long-term prospects remain robust with catalysts like FSD, Model Q, and Optimus robot.",https://finnhub.io/api/news?id=ddea62ad3161f1903a933c70e89423e5558d56c542addf8a0be4e61b0bcd598a
TSLA,2025-03-04 12:15:48,Wall Street Breakfast Podcast: Tariff Hit Sends Auto Stocks Sliding,SeekingAlpha,"""No room left"" rattles auto industry as tariffs send stocks spiraling lower. Walgreens gains on reports of Sycamore nearing $10B takeover. 23andMe committee rejects new Wojcicki proposal.",https://finnhub.io/api/news?id=0bc529ffe9495334350b6bcd7616e05a43a2723583ea50daac1dcbdb33810d50
TSLA,2025-03-04 11:36:00,"These Stocks Are Moving the Most Today: Tesla, GM, Nvidia, Walgreens, Super Micro, Okta, Target, and More",MarketWatch,"These Stocks Are Moving the Most Today: Tesla, GM, Nvidia, Walgreens, Super Micro, Okta, Target, and More",https://finnhub.io/api/news?id=15ac875a231006d89b394062cdca02fbe0276f3702d7133fb7000061d22fc0a1
TSLA,2025-03-04 11:31:00,Tesla Stock Drops. The ‘Buyers Strike’ Is a Real Problem for Musk.,MarketWatch,Tesla Stock Drops. The ‘Buyers Strike’ Is a Real Problem for Musk.,https://finnhub.io/api/news?id=368c2dc7d6064b4ebf52abcde6c1367a4be74c12e15f048a4612a1d722db931f
TSLA,2025-03-04 10:58:09,Tesla's China-made EV sales fall 49.2% in February,Finnhub,"U.S. automaker Tesla sold 30,688 China-made electric vehicles in February, down 49.2% from a year earlier, data from the China Passenger Car Association showed on Tuesday. Deliveries of...",https://finnhub.io/api/news?id=e37d983a2bec09cbcab5ec0349a749ab117e8193a9baea99a18cc8f3bf4ca61d
TSLA,2025-03-04 09:44:05,Tesla Parts & Accessories: A Complete Guide to OEM & Replacement Parts,Finnhub,"Looking for Tesla parts? Whether you need OEM or replacement parts for your Model Y, Model X, Model 3, or Model S, we've got you covered. From steering wheels to rooftop tents, find everything you...",https://finnhub.io/api/news?id=5554c8afceaaff9898bb125f3b54a2003ace1b6a916075520a25a777fc594cba
TSLA,2025-03-04 08:08:22,"Alphabet's Future Brighter Than Big Tech Alternatives, Think Waymo/Willow (Rating Upgrade)",SeekingAlpha,Waymo's autonomous driving technology is showing significant safety improvements over human drivers. Read why GOOG stock is a unique growth-oriented Big Tech giant.,https://finnhub.io/api/news?id=8eed409efd4f4315b6876a613bbda71e26ead48fc8d418af8a300c6f6aa74dc1
TSLA,2025-03-04 07:01:15,Elon Musk will pay for mixing politics and business,Finnhub,"LAST week it was reported that Tesla sales in Europe fell by 45 per cent in January compared to the same month in 2024, despite the market for electric vehicles being otherwise buoyant. This has led...",https://finnhub.io/api/news?id=a549057966b05bf22c404ee34929f988624818fc017ebd01ff1949e0ac700d8d
TSLA,2025-03-04 06:40:13,"Italy, car registrations still down in February",Finnhub,"In February, 137,922 cars were registered in Italy, down 6.3 percent from a year ago, marking the seventh consecutive month of decline. Stellantis NV recorded 41,931 registrations, down 14%, with...",https://finnhub.io/api/news?id=bdb41eac22858462f8bea391fac3d971e2e731a70f7cc0838d893c26dea4e327
TSLA,2025-03-04 03:13:18,Dow Jones Futures: Trump Tariffs Spark Stock Market Sell-Off; Nvidia Plunges To New Low,DowJones,Dow Jones Futures: Trump Tariffs Spark Stock Market Sell-Off; Nvidia Plunges To New Low,https://finnhub.io/api/news?id=3196e8a90932fc63918e8bb2111b8e25b0907a181386a18fbc7af6c954725c03
TSLA,2025-03-04 01:29:00,Chinese Automaker BYD to Raise $5.6 Billion Via Share Placement,DowJones,Chinese Automaker BYD to Raise $5.6 Billion Via Share Placement,https://finnhub.io/api/news?id=f7bd56783caab2a2757feddf4db362bf1464fb3be9a661af4eb993ab8c34852c
TSLA,2025-03-03 21:18:05,Tesla Is In A Bubble: The Market Doesn't Want To Admit It,SeekingAlpha,"Amid auto industry turmoil, Tesla's market cap rises despite overvaluation and risks. Click here to find out why TSLA stock is a Sell.",https://finnhub.io/api/news?id=71eaa3663442d313be441564a206a956eaa2db6dcbccea3ff9bf24f6a8200371
TSLA,2025-03-03 21:05:34,US senator asks Rubio to answer questions on planned Tesla Cybertruck purchase,Finnhub,Democratic SenatorRichard Blumenthal on Monday asked U.S. Secretary of State MarcoRubio to answer questions about a reported plan to spend $400million to purchase armored versions of...,https://finnhub.io/api/news?id=010df739b1a6c82ec3bc6957148a581a0adc991eb67f943381f1351b8d024436
TSLA,2025-03-03 20:12:23,"It's not just 'Magnificent Seven' stocks that are falling. Bonds are selling off, too.",MarketWatch,"It's not just 'Magnificent Seven' stocks that are falling. Bonds are selling off, too.",https://finnhub.io/api/news?id=a8807dda0a689a1fb061d77bdbf9aeeb1d57d49b5673cd962c61ad24c41fb3ae
